Price,Close,High,Low,Open,Volume
Ticker,SBER.ME,SBER.ME,SBER.ME,SBER.ME,SBER.ME
Date,,,,,
2021-01-25,248.10562133789062,257.604690661487,246.32629659218176,255.1287136772916,108492550
2021-01-26,252.2479248046875,253.78246740886948,247.23006357517355,247.31481795026409,70685535
2021-01-27,251.08056640625,257.764727673569,249.4989347764889,254.25319574288795,94762580
2021-01-28,249.89434814453125,251.52303999103157,245.87443362018828,248.06796311953477,76547289
2021-01-29,243.39845275878906,249.2447522167265,243.18191250838498,248.32213618100593,111466491
2021-02-01,246.91940307617188,248.12443790914884,243.57732258643864,244.77293388210984,58050820
2021-02-02,251.12762451171875,252.67159070788196,247.99266062212556,249.48011432279463,64514510
2021-02-03,246.56166076660156,246.6840518340358,246.2321529843472,246.27924194198212,72084900
2021-02-04,252.62449645996094,253.96134591231043,246.97589021621948,247.79493352471445,72935840
2021-02-05,255.3828887939453,256.6067707015593,253.12345207335352,256.0607226831525,68413800
2021-02-08,259.2616271972656,259.4404732972462,256.3714167609847,257.02100878035196,47749570
2021-02-09,252.22911071777344,260.05242808572484,251.79603021889903,259.8264642988304,87050990
2021-02-10,250.88284301757812,255.11929779993667,249.66841333244972,253.50945302712378,58721920
2021-02-11,249.61192321777344,251.2688281761248,248.30331564996658,249.9508258011986,35293270
2021-02-12,249.38595581054688,249.38595581054688,243.40784188825333,248.53867063399034,70644981
2021-02-15,255.03456115722656,255.08165011317917,251.42888021701555,252.7657009128508,52042010
2021-02-16,254.88394165039062,256.8232942265284,252.55859752051498,256.3525770239649,59511930
2021-02-17,253.1328887939453,258.9603700911048,252.86928830831943,255.11930160878703,71779380
2021-02-18,251.87136840820312,256.5032095854002,250.6192445623261,254.51679678415343,54806280
2021-02-19,255.92893981933594,256.1642984123774,255.6841576888778,255.90069793738286,54843080
2021-02-22,257.0115966796875,258.14132947589343,252.41739211288782,254.46971225337342,42745090
2021-02-24,255.0439910888672,256.76680336128436,253.64126305770742,256.18311864309163,60324150
2021-02-25,258.6590881347656,260.287779906146,255.6935756729104,257.5764443763482,70443890
2021-02-26,254.29083251953125,256.5314509930143,250.82636081563547,252.30441972196473,70674860
2021-03-01,258.0754089355469,258.34843294784906,257.81180846065763,257.81180846065763,33181130
2021-03-02,262.6601867675781,263.60162112875224,255.7123965852657,255.96660225017257,67137650
2021-03-03,262.7166748046875,263.3380249408061,262.5848889317335,262.7637350313931,59023980
2021-03-04,263.949951171875,265.3903446166858,258.7532437637981,262.18947348713925,72441880
2021-03-05,258.8567810058594,262.641365482798,256.78564267264227,259.8358807750018,78246030
2021-03-09,268.2617492675781,269.607993591885,261.30453511851357,262.47190460473234,69590280
2021-03-10,265.4656677246094,271.13309215522514,264.54305172089676,268.53472416170945,51351780
2021-03-11,268.98663330078125,269.15608459460157,265.76691506670795,267.2167320623092,43484310
2021-03-12,268.92071533203125,270.65295108195807,266.25646877276296,269.53264191119786,47719760
2021-03-15,274.2962951660156,275.52017704465015,268.57238702736277,269.29728112534224,64842840
2021-03-16,276.14154052734375,276.6687414841837,271.70736389100784,275.8967583937047,49973220
2021-03-17,264.91961669921875,276.0756193392955,263.2250463846509,275.22833418201157,100224860
2021-03-18,266.567138671875,269.05253922301574,264.19473437966565,267.4050290597405,64408850
2021-03-19,267.6497802734375,269.54207255348064,261.74699710818385,262.6601895975737,79765530
2021-03-22,272.272216796875,274.14569066574103,266.50121970918184,268.3087862791293,58953690
2021-03-23,266.3788757324219,271.3684665745441,265.9552187590935,270.71887453826616,63615960
2021-03-24,270.15399169921875,270.20108065466434,265.7292675142176,266.80248772817083,40318790
2021-03-25,268.8548278808594,270.2011009307707,267.2261647285648,269.72096018491357,32071050
2021-03-26,272.06512451171875,275.6049271333265,271.4343795377335,271.7262219102279,51572130
2021-03-29,275.8873291015625,276.8664288853987,272.3287083519717,272.7523653082336,40847890
2021-03-30,276.2639465332031,278.4009923584443,274.4281378922333,277.59134380432414,36333610
2021-03-31,274.22100830078125,277.17712607949005,273.26075556473,276.78171099388214,44193590
2021-04-01,272.4605407714844,277.459555276867,271.53792469077456,274.8988524880404,47627080
2021-04-02,274.7481994628906,275.2754004047009,272.20634393565456,273.77852322381494,17776741
2021-04-05,271.9992370605469,274.40930680460264,270.2575776900392,273.76910958329285,32630350
2021-04-06,265.5409851074219,272.47935205273217,265.12675167215275,272.07454215517765,72246510
2021-04-07,265.8516845703125,267.64040425532875,262.2271562402302,265.1832454339372,69822620
2021-04-08,267.2261657714844,267.25440765486275,266.9154763240237,267.10377470007853,49948799
2021-04-09,263.98760986328125,267.16966256713226,263.6863439756311,266.8683966794821,37735480
2021-04-12,265.2773742675781,268.62887830914934,261.7187535164583,261.90705188161047,54696590
2021-04-13,269.2125549316406,270.1822311494221,264.6842580696392,266.36001004008574,58138710
2021-04-14,271.1236877441406,274.5034338433878,269.9280763810476,273.01598011032485,56808831
2021-04-15,266.934326171875,268.4782636964242,264.42068360390135,265.0137918913052,85393090
2021-04-16,271.82037353515625,272.35696932566026,267.4521039859039,268.9772231668812,61130820
2021-04-19,270.60589599609375,272.3098898971996,269.28789363201975,271.00128234016756,49529410
2021-04-20,270.8883056640625,273.8820886767048,269.8056619276499,271.9803729374956,61341400
2021-04-21,271.5567626953125,273.20427288635284,270.24815509588615,271.1425292631414,47853970
2021-04-22,275.57666015625,277.41246860472165,270.1257473029029,272.1121886928646,70528160
2021-04-23,275.84027099609375,276.97000373461293,273.7502855410412,275.9344201793532,40127205
2021-04-26,277.77020263671875,279.1164756366463,275.93442283184936,277.06412685093113,43294520
2021-04-27,280.40625,282.66568688012615,278.29741734562344,278.4198084180563,60140040
2021-04-28,280.8016357421875,281.7336753600064,278.5610459430185,281.48889321568845,38699870
2021-04-29,279.1352844238281,284.1625403988679,277.5254397318364,283.37173899349835,55021700
2021-04-30,280.14263916015625,280.64159823912723,277.75138775796614,279.5307125508971,33275390
2021-05-04,284.37908935546875,286.41259105885314,280.7357429107664,281.20646009959717,55896300
2021-05-05,287.8153076171875,288.1071499642076,284.9815810596677,286.2054629400289,38619680
2021-05-06,294.61248779296875,294.9325720460684,288.31428926536836,288.351954686409,54743370
2021-05-07,299.31024169921875,300.46821639204995,297.00374458185905,297.49328014298425,52221410
2021-05-10,300.5999755859375,301.2307492399277,295.9022273868371,299.6209045506071,52374280
2021-05-11,306.2799987792969,309.4800109863281,301.0,319.94000244140625,76503961
2021-05-12,302.05999755859375,309.239990234375,302.0,307.3900146484375,52131050
2021-05-13,306.3399963378906,306.7900085449219,299.3299865722656,302.1099853515625,54368590
2021-05-14,303.239990234375,308.239990234375,302.3299865722656,308.20001220703125,24583260
2021-05-17,303.29998779296875,305.239990234375,301.010009765625,303.5,26435250
2021-05-18,304.4800109863281,306.6199951171875,303.3299865722656,305.010009765625,30489380
2021-05-19,297.4200134277344,304.8599853515625,295.1000061035156,304.3800048828125,67673220
2021-05-20,296.8399963378906,298.3699951171875,293.0,297.94000244140625,56775780
2021-05-21,301.5799865722656,302.9800109863281,294.8999938964844,296.8500061035156,49429460
2021-05-24,300.07000732421875,304.75,299.5899963378906,302.0199890136719,28674700
2021-05-25,306.8999938964844,307.3999938964844,301.57000732421875,301.7699890136719,35078810
2021-05-26,306.3900146484375,309.5,305.3299865722656,307.8399963378906,33462370
2021-05-27,313.1499938964844,313.8999938964844,305.7200012207031,307.1199951171875,67195230
2021-05-28,310.0199890136719,314.0,309.05999755859375,313.29998779296875,33327000
2021-05-31,310.3900146484375,312.6000061035156,308.82000732421875,309.29998779296875,22034940
2021-06-01,311.2099914550781,314.1700134277344,310.0299987792969,312.6000061035156,35801140
2021-06-02,313.44000244140625,313.8500061035156,310.6099853515625,311.6000061035156,24476570
2021-06-03,312.7699890136719,315.7099914550781,309.8699951171875,314.80999755859375,32737141
2021-06-04,310.67999267578125,313.0,307.6000061035156,313.0,34898290
2021-06-07,315.1099853515625,316.0,308.57000732421875,310.0299987792969,38682370
2021-06-08,314.3999938964844,316.17999267578125,312.5,315.2900085449219,33558681
2021-06-09,315.2699890136719,315.8999938964844,312.8999938964844,315.0,23704850
2021-06-10,314.3699951171875,316.5799865722656,313.760009765625,314.8699951171875,27674680
2021-06-11,313.1000061035156,315.0799865722656,312.5,314.8800048828125,20675164
2021-06-14,314.42999267578125,314.8699951171875,310.3999938964844,313.4800109863281,24244530
2021-06-15,312.9800109863281,315.6000061035156,312.3999938964844,314.1400146484375,28097551
2021-06-16,312.989990234375,314.5400085449219,311.0299987792969,312.5,33796520
2021-06-17,314.1400146484375,315.4200134277344,310.4599914550781,311.0,41861580
2021-06-18,309.80999755859375,313.82000732421875,308.1300048828125,312.8999938964844,59405470
2021-06-21,309.2300109863281,309.8800048828125,306.55999755859375,308.4700012207031,34042300
2021-06-22,309.6499938964844,311.1700134277344,308.1300048828125,310.7900085449219,21849180
2021-06-23,310.6199951171875,312.0,308.69000244140625,310.45001220703125,23355040
2021-06-24,310.4700012207031,311.20001220703125,308.8399963378906,309.79998779296875,18742160
2021-06-25,311.79998779296875,312.5,309.82000732421875,310.5799865722656,20727122
2021-06-28,309.57000732421875,312.05999755859375,309.1300048828125,311.7699890136719,18386430
2021-06-29,305.4599914550781,309.2300109863281,303.6600036621094,308.70001220703125,32822870
2021-06-30,305.54998779296875,306.9100036621094,303.3399963378906,306.19000244140625,30052911
2021-07-01,305.29998779296875,307.3500061035156,305.0,306.0,19177190
2021-07-02,307.260009765625,308.3699951171875,304.7099914550781,305.5199890136719,27751110
2021-07-05,307.1700134277344,308.1099853515625,304.79998779296875,307.80999755859375,15572730
2021-07-06,302.7799987792969,307.5899963378906,302.3699951171875,307.32000732421875,31189000
2021-07-07,304.1300048828125,306.20001220703125,302.8500061035156,303.9800109863281,21307290
2021-07-08,302.79998779296875,304.29998779296875,300.6199951171875,303.0,29640580
2021-07-09,303.8699951171875,304.1000061035156,301.2200012207031,302.70001220703125,19649622
2021-07-12,306.1400146484375,306.20001220703125,301.5199890136719,303.54998779296875,24098850
2021-07-13,303.70001220703125,307.2200012207031,302.1099853515625,306.80999755859375,20444530
2021-07-14,302.04998779296875,303.69000244140625,300.739990234375,302.70001220703125,22945970
2021-07-15,301.9599914550781,303.5,299.7699890136719,301.1300048828125,19983500
2021-07-16,300.2099914550781,304.7799987792969,298.57000732421875,302.04998779296875,32808751
2021-07-19,291.2099914550781,298.3599853515625,290.0299987792969,298.0,38331630
2021-07-20,295.95001220703125,296.7200012207031,292.29998779296875,291.3800048828125,33069900
2021-07-21,294.92999267578125,296.94000244140625,293.5400085449219,296.0,16319150
2021-07-22,296.54998779296875,298.1700134277344,294.42999267578125,295.7699890136719,19547110
2021-07-23,295.92999267578125,298.69000244140625,295.0400085449219,297.489990234375,13961590
2021-07-26,302.25,302.4800109863281,291.9800109863281,294.0,30222291
2021-07-27,299.5,304.5899963378906,299.3800048828125,302.6600036621094,37278892
2021-07-28,302.2699890136719,302.9800109863281,300.0,300.42999267578125,24877150
2021-07-29,304.0299987792969,305.20001220703125,303.0299987792969,304.1300048828125,26459311
2021-07-30,306.0400085449219,306.6700134277344,301.1400146484375,302.4800109863281,47756243
2021-08-02,307.30999755859375,308.6300048828125,306.2300109863281,306.2300109863281,29654174
2021-08-03,309.5899963378906,309.79998779296875,306.30999755859375,306.30999755859375,32214379
2021-08-04,311.6099853515625,312.0,309.25,310.260009765625,29067901
2021-08-05,315.19000244140625,315.9100036621094,310.82000732421875,311.0199890136719,34992254
2021-08-06,319.6000061035156,320.0,315.30999755859375,316.20001220703125,52329520
2021-08-09,326.9800109863281,328.2900085449219,317.6499938964844,318.5899963378906,69867741
2021-08-10,329.6400146484375,331.2900085449219,327.1499938964844,328.04998779296875,40271288
2021-08-11,330.1000061035156,330.8399963378906,326.2099914550781,330.70001220703125,33061000
2021-08-12,329.20001220703125,330.6400146484375,327.29998779296875,330.0,19977255
2021-08-13,328.70001220703125,330.2699890136719,327.30999755859375,328.6000061035156,17948801
2021-08-16,329.4200134277344,330.5199890136719,327.1300048828125,327.5899963378906,22876630
2021-08-17,334.9700012207031,335.70001220703125,328.57000732421875,329.0,40116860
2021-08-18,337.79998779296875,338.9800109863281,333.260009765625,336.0,32785590
2021-08-19,330.7900085449219,333.7300109863281,329.1000061035156,333.5,40402861
2021-08-20,326.57000732421875,333.2699890136719,325.1700134277344,332.0199890136719,34475340
2021-08-23,328.95001220703125,329.80999755859375,326.54998779296875,327.8500061035156,19631231
2021-08-24,324.2900085449219,331.1400146484375,323.32000732421875,330.42999267578125,34337495
2021-08-25,324.7900085449219,325.1400146484375,321.260009765625,324.29998779296875,26644830
2021-08-26,322.8900146484375,325.54998779296875,320.5799865722656,324.0299987792969,25776440
2021-08-27,326.7900085449219,326.95001220703125,321.79998779296875,323.7099914550781,25350740
2021-08-30,328.5299987792969,329.3800048828125,326.510009765625,328.42999267578125,18825630
2021-08-31,328.1400146484375,330.4800109863281,327.29998779296875,328.5,31289750
2021-09-01,334.5,334.57000732421875,334.57000732421875,334.57000732421875,30698661
2021-09-02,329.010009765625,329.0,329.0,329.0,31605960
2021-09-03,329.70001220703125,329.7099914550781,329.7099914550781,329.7099914550781,29626393
2021-09-06,329.5899963378906,329.3699951171875,329.3699951171875,329.3699951171875,17491440
2021-09-07,325.54998779296875,325.9599914550781,325.9599914550781,325.9599914550781,24448110
2021-09-08,332.6000061035156,331.70001220703125,331.70001220703125,331.70001220703125,47841541
2021-09-09,327.4700012207031,332.6700134277344,325.69000244140625,332.5,27963830
2021-09-10,326.8999938964844,328.42999267578125,325.2200012207031,328.010009765625,15926841
2021-09-13,326.7200012207031,327.8999938964844,324.010009765625,327.010009765625,21601850
2021-09-14,327.4800109863281,328.8399963378906,325.4800109863281,327.45001220703125,20938950
2021-09-15,332.6700134277344,334.6000061035156,326.4599914550781,326.4599914550781,42223930
2021-09-16,326.29998779296875,334.5,324.9100036621094,333.0400085449219,60436343
2021-09-17,330.9200134277344,331.7300109863281,325.70001220703125,326.8999938964844,52041880
2021-09-20,327.04998779296875,328.8500061035156,325.0,327.010009765625,27938531
2021-09-21,323.9100036621094,329.4100036621094,322.3999938964844,328.44000244140625,44862590
2021-09-22,327.5400085449219,328.8900146484375,322.5,328.44000244140625,35236231
2021-09-23,326.55999755859375,329.3900146484375,325.1300048828125,328.94000244140625,25566940
2021-09-24,325.3399963378906,326.2300109863281,323.6199951171875,326.0799865722656,23360680
2021-09-27,331.8599853515625,332.4599914550781,326.0899963378906,326.3900146484375,32507455
2021-09-28,330.70001220703125,334.4800109863281,328.32000732421875,332.07000732421875,50245810
2021-09-29,328.1000061035156,330.4100036621094,327.1499938964844,329.0899963378906,26473790
2021-09-30,339.1400146484375,342.20001220703125,329.57000732421875,329.9800109863281,76632230
2021-10-01,337.5899963378906,339.94000244140625,336.0799865722656,339.2099914550781,35601050
2021-10-04,346.8399963378906,349.260009765625,336.2200012207031,337.8999938964844,56687500
2021-10-05,363.3800048828125,365.0,344.8999938964844,346.7799987792969,81981951
2021-10-06,362.55999755859375,375.4800109863281,359.3500061035156,366.0,91428090
2021-10-07,369.010009765625,374.0,366.0,367.69000244140625,47253580
2021-10-08,372.9700012207031,374.54998779296875,368.0,370.0,29335220
2021-10-11,387.20001220703125,388.1099853515625,375.0,375.0,63725645
2021-10-12,378.6099853515625,386.8599853515625,376.7200012207031,385.8800048828125,49530021
2021-10-13,380.20001220703125,380.5199890136719,370.80999755859375,378.8599853515625,50558020
2021-10-14,376.489990234375,383.1099853515625,374.57000732421875,382.0,34890320
2021-10-15,370.8599853515625,378.4100036621094,370.42999267578125,377.9200134277344,35514790
2021-10-18,365.3999938964844,369.9100036621094,363.75,369.3500061035156,36140400
2021-10-19,371.67999267578125,372.0,371.3500061035156,372.0,38253061
2021-10-20,371.2900085449219,371.9700012207031,367.1000061035156,371.8299865722656,26078440
2021-10-21,364.5899963378906,371.1400146484375,363.20001220703125,368.20001220703125,22684170
2021-10-22,364.8299865722656,370.3900146484375,362.3699951171875,364.0,24482111
2021-10-25,369.7300109863281,371.67999267578125,361.67999267578125,366.20001220703125,34418710
2021-10-26,372.8399963378906,374.6300048828125,365.6700134277344,369.8900146484375,39139530
2021-10-27,372.7699890136719,374.0,366.510009765625,371.0,33997180
2021-10-28,363.95001220703125,374.9200134277344,362.3399963378906,370.5,51228583
2021-10-29,355.70001220703125,364.3399963378906,352.69000244140625,364.3399963378906,49762761
2021-11-01,370.32000732421875,371.4700012207031,356.1400146484375,356.1499938964844,51382300
2021-11-02,371.20001220703125,371.3699951171875,370.9200134277344,371.0799865722656,35646402
2021-11-03,367.9599914550781,370.20001220703125,365.0299987792969,370.0,26685110
2021-11-05,359.94000244140625,367.55999755859375,358.5199890136719,366.989990234375,36230870
2021-11-08,358.8500061035156,363.9700012207031,355.6199951171875,362.57000732421875,38265570
2021-11-09,356.9200134277344,364.5799865722656,356.29998779296875,358.4100036621094,39147312
2021-11-10,353.1000061035156,358.760009765625,350.8399963378906,356.70001220703125,40586990
2021-11-11,357.1000061035156,357.7699890136719,356.44000244140625,356.44000244140625,39703880
2021-11-12,349.510009765625,356.239990234375,339.67999267578125,356.239990234375,95558292
2021-11-15,344.5899963378906,352.79998779296875,342.760009765625,349.239990234375,55727520
2021-11-16,338.7200012207031,346.4700012207031,336.010009765625,344.42999267578125,57589280
2021-11-17,339.3999938964844,343.55999755859375,336.6000061035156,338.489990234375,45870730
2021-11-18,335.9100036621094,343.1199951171875,333.5,338.9700012207031,42058040
2021-11-19,327.25,339.989990234375,325.70001220703125,339.3699951171875,62664810
2021-11-22,309.95001220703125,326.30999755859375,309.0400085449219,326.04998779296875,131785611
2021-11-23,324.1000061035156,325.6600036621094,300.1099853515625,306.2799987792969,138040280
2021-11-24,320.2200012207031,329.94000244140625,317.3500061035156,328.0,74328710
2021-11-25,317.8800048828125,322.95001220703125,316.1099853515625,321.54998779296875,41362773
2021-11-26,305.20001220703125,312.0,304.0,322.3500061035156,85174510
2021-11-29,316.6400146484375,322.1499938964844,309.5199890136719,311.1099853515625,76907421
2021-11-30,315.6600036621094,318.5799865722656,310.2200012207031,311.0,90010691
2021-12-01,328.8599853515625,329.44000244140625,319.510009765625,321.29998779296875,61569131
2021-12-02,326.2900085449219,329.0,320.5400085449219,325.3999938964844,56956970
2021-12-03,320.70001220703125,328.95001220703125,320.1499938964844,327.6000061035156,33506208
2021-12-06,305.5400085449219,324.0,304.17999267578125,323.82000732421875,91708721
2021-12-07,307.70001220703125,312.79998779296875,300.5,311.0199890136719,137485370
2021-12-08,293.989990234375,316.8800048828125,291.57000732421875,312.7900085449219,219821040
2021-12-09,302.3900146484375,304.94000244140625,292.70001220703125,295.260009765625,124703340
2021-12-10,295.94000244140625,304.2799987792969,294.42999267578125,300.7300109863281,77309461
2021-12-13,281.30999755859375,300.989990234375,281.0299987792969,300.0,133347410
2021-12-14,282.25,286.0899963378906,272.0799865722656,274.8599853515625,167136410
2021-12-15,281.29998779296875,287.54998779296875,279.44000244140625,286.1000061035156,76184630
2021-12-16,297.45001220703125,298.70001220703125,288.57000732421875,290.010009765625,124081330
2021-12-17,296.05999755859375,296.7300109863281,291.6099853515625,295.0,103989540
2021-12-20,287.25,290.44000244140625,285.6300048828125,287.8699951171875,75111041
2021-12-21,290.67999267578125,293.0,286.760009765625,292.2799987792969,58072445
2021-12-22,295.29998779296875,297.2300109863281,289.2300109863281,290.75,58788830
2021-12-23,293.989990234375,298.1000061035156,291.260009765625,296.4800109863281,51431430
2021-12-24,293.6199951171875,294.17999267578125,289.0,293.54998779296875,35224451
2021-12-27,295.0,296.0,293.3699951171875,294.6600036621094,32633340
2021-12-28,295.5299987792969,297.54998779296875,294.17999267578125,297.25,34364380
2021-12-29,293.0,295.54998779296875,291.3299865722656,294.4700012207031,34820002
2021-12-30,293.489990234375,294.67999267578125,291.5199890136719,293.1400146484375,37121450
2022-01-03,302.8500061035156,303.8800048828125,296.0,296.1000061035156,45109764
2022-01-04,304.5,308.79998779296875,301.6300048828125,308.5299987792969,49869680
2022-01-05,297.260009765625,304.19000244140625,297.05999755859375,302.7099914550781,38421900
2022-01-06,292.9100036621094,295.1000061035156,287.4200134277344,292.8299865722656,72853031
2022-01-10,290.260009765625,298.5,288.67999267578125,296.989990234375,61468730
2022-01-11,290.5899963378906,292.8800048828125,288.7099914550781,291.0,53141460
2022-01-12,289.3299865722656,292.29998779296875,285.04998779296875,291.42999267578125,75715730
2022-01-13,272.8999938964844,290.29998779296875,269.8999938964844,288.70001220703125,177458892
2022-01-14,254.58999633789062,276.79998779296875,249.1999969482422,275.010009765625,376603880
2022-01-17,257.1000061035156,264.010009765625,247.0,262.1499938964844,248689250
2022-01-18,257.1000061035156,257.1000061035156,257.1000061035156,257.1000061035156,0
2022-01-19,241.38999938964844,249.0,221.02999877929688,232.89999389648438,360958990
2022-01-20,260.0,263.0,240.00999450683594,244.1699981689453,329113650
2022-01-21,246.85000610351562,259.0799865722656,246.0,252.99000549316406,295690670
2022-01-24,234.82000732421875,249.8800048828125,226.0,246.50999450683594,325829650
2022-01-25,231.6999969482422,243.5500030517578,231.0,237.0,232596970
2022-01-26,239.27999877929688,245.1699981689453,233.3000030517578,240.5,224840650
2022-01-27,253.0,260.0,233.10000610351562,235.0,301306340
2022-01-28,257.2799987792969,262.0,252.02000427246094,255.8699951171875,204180270
2022-01-31,257.2799987792969,257.2799987792969,257.2799987792969,257.2799987792969,0
2022-02-01,262.6000061035156,273.1000061035156,260.55999755859375,269.7200012207031,170396140
2022-02-02,258.6400146484375,266.9100036621094,254.52000427246094,265.8800048828125,170215080
2022-02-03,252.7100067138672,259.8699951171875,250.05999755859375,258.45001220703125,151173100
2022-02-04,254.22000122070312,259.739990234375,251.91000366210938,251.99000549316406,127035170
2022-02-07,256.69000244140625,260.5299987792969,253.52000427246094,256.989990234375,85586640
2022-02-08,269.04998779296875,269.8999938964844,256.5199890136719,257.6000061035156,161506220
2022-02-09,279.3699951171875,279.7099914550781,270.0,270.010009765625,193575010
2022-02-10,278.8999938964844,282.29998779296875,273.6700134277344,279.20001220703125,180148360
2022-02-11,266.6000061035156,275.8699951171875,259.6099853515625,274.8999938964844,213954390
2022-02-14,255.6699981689453,259.5,245.10000610351562,256.69000244140625,357654570
2022-02-15,270.2099914550781,274.0,257.510009765625,257.8900146484375,271518670
2022-02-16,277.489990234375,281.0,274.1499938964844,276.8800048828125,195822410
2022-02-17,261.04998779296875,277.0,259.3599853515625,277.0,262088700
2022-02-18,249.0,267.0,245.0,262.1300048828125,270594740
2022-02-21,208.0,258.32000732421875,184.3000030517578,249.14999389648438,1084508440
2022-02-22,211.0,219.89999389648438,182.02999877929688,198.72000122070312,946020570
2022-02-24,112.5,187.5399932861328,89.58999633789062,187.5399932861328,829355880
2022-02-25,130.5,152.88999938964844,115.11000061035156,123.75,396287150
2022-03-24,136.24000549316406,156.1999969482422,130.14999389648438,131.0,159464350
2022-03-25,131.5,147.0,128.1999969482422,137.0,57662950
2022-03-28,125.0,131.47000122070312,125.0,130.60000610351562,33212430
2022-03-29,128.77000427246094,137.57000732421875,122.0,126.16000366210938,72338740
2022-03-30,134.60000610351562,138.39999389648438,131.11000061035156,136.88999938964844,35675450
2022-03-31,143.69000244140625,147.41000366210938,134.52000427246094,135.25,118425000
2022-04-01,154.5,155.39999389648438,144.50999450683594,145.0,118880720
2022-04-04,154.5,154.5,154.5,154.5,0
2022-04-05,154.10000610351562,169.89999389648438,147.75999450683594,169.8300018310547,130342790
2022-04-06,141.60000610351562,153.3000030517578,140.64999389648438,143.50999450683594,109040410
2022-04-07,147.5,149.89999389648438,142.5,143.10000610351562,58839040
2022-04-08,143.72000122070312,151.0,141.05999755859375,149.0500030517578,48450590
2022-04-11,138.69000244140625,146.97999572753906,138.5,144.08999633789062,47575830
2022-04-12,135.3800048828125,140.10000610351562,130.35000610351562,138.83999633789062,75388800
2022-04-13,135.5,138.13999938964844,132.72000122070312,136.77999877929688,39087840
2022-04-14,129.0500030517578,135.88999938964844,129.0500030517578,135.85000610351562,44368360
2022-04-15,130.8800048828125,131.72000122070312,125.12000274658203,128.5500030517578,46772550
2022-04-18,123.8499984741211,132.67999267578125,123.69999694824219,131.41000366210938,58500600
2022-04-19,120.30000305175781,123.8499984741211,115.36000061035156,123.8499984741211,79905700
2022-04-20,121.5,125.44000244140625,117.51000213623047,121.0,66603200
2022-04-21,121.5,121.5,121.5,121.5,0
2022-04-22,116.97000122070312,122.31999969482422,115.55000305175781,118.6500015258789,57466590
2022-04-25,116.97000122070312,116.97000122070312,116.97000122070312,116.97000122070312,0
2022-04-26,122.36000061035156,124.91999816894531,111.9000015258789,112.58000183105469,83540530
2022-04-27,131.11000061035156,131.72999572753906,120.5999984741211,123.0,115500050
2022-04-28,123.8499984741211,134.5,123.05000305175781,132.13999938964844,123541890
2022-04-29,128.8000030517578,130.0,122.80000305175781,123.66999816894531,87366110
2022-05-04,123.19999694824219,131.5,122.5,129.10000610351562,67289000
2022-05-05,124.80000305175781,125.54000091552734,122.75,124.20999908447266,42383000
2022-05-06,123.0999984741211,124.98999786376953,121.5199966430664,124.73999786376953,30602500
2022-05-11,123.33999633789062,126.05000305175781,121.86000061035156,123.0,32870440
2022-05-12,119.1500015258789,123.73999786376953,118.05000305175781,123.0999984741211,30846460
2022-05-13,120.19999694824219,121.58999633789062,118.19999694824219,120.44999694824219,22838020
2022-05-16,120.19999694824219,120.19999694824219,120.19999694824219,120.19999694824219,0
2022-05-17,127.75,127.77999877929688,123.6500015258789,124.0,41963590
2022-05-18,125.12000274658203,131.3000030517578,125.0,128.1999969482422,55565940
2022-05-19,125.5999984741211,126.86000061035156,123.20999908447266,125.30999755859375,34246550
2022-05-20,125.5999984741211,125.5999984741211,125.5999984741211,125.5999984741211,0
2022-05-23,125.5999984741211,125.5999984741211,125.5999984741211,125.5999984741211,0
2022-05-24,125.5999984741211,125.5999984741211,125.5999984741211,125.5999984741211,0
